number_of_steps,episode_number,won,algorithm,state,Q_value_state
20,24878,1,standard,,
20,24879,1,standard,,
17,24880,0,standard,,
20,24881,1,standard,,
20,24882,1,standard,,
20,24883,1,standard,,
30,24884,1,standard,,
20,24885,1,standard,,
20,24886,1,standard,,
20,24887,1,standard,,
20,24888,1,standard,,
20,24889,1,standard,,
20,24890,1,standard,,
20,24891,1,standard,,
20,24892,1,standard,,
20,24893,1,standard,,
20,24894,1,standard,,
20,24895,1,standard,,
20,24896,1,standard,,
20,24897,1,standard,,
20,24898,1,standard,,
20,24899,1,standard,,
24,24900,0,standard,5,0.6997118889268398
20,24901,1,standard,,
20,24902,1,standard,,
20,24903,1,standard,,
20,24904,1,standard,,
18,24905,0,standard,,
20,24906,1,standard,,
20,24907,1,standard,,
20,24908,1,standard,,
20,24909,1,standard,,
20,24910,1,standard,,
20,24911,1,standard,,
20,24912,1,standard,,
20,24913,1,standard,,
19,24914,1,standard,,
20,24915,1,standard,,
20,24916,1,standard,,
19,24917,1,standard,,
20,24918,1,standard,,
20,24919,1,standard,,
20,24920,1,standard,,
20,24921,1,standard,,
20,24922,1,standard,,
20,24923,1,standard,,
20,24924,1,standard,,
20,24925,1,standard,,
20,24926,1,standard,,
20,24927,1,standard,,
18,24928,0,standard,,
20,24929,1,standard,,
20,24930,1,standard,,
30,24931,1,standard,,
20,24932,1,standard,,
20,24933,1,standard,,
20,24934,1,standard,,
20,24935,1,standard,,
20,24936,1,standard,,
20,24937,1,standard,,
20,24938,1,standard,,
20,24939,1,standard,,
3,24940,0,standard,,
20,24941,1,standard,,
20,24942,1,standard,,
20,24943,1,standard,,
20,24944,1,standard,,
20,24945,1,standard,,
15,24946,0,standard,,
20,24947,1,standard,,
20,24948,1,standard,,
20,24949,1,standard,,
20,24950,1,standard,,
20,24951,1,standard,,
20,24952,1,standard,,
20,24953,1,standard,,
20,24954,1,standard,,
30,24955,1,standard,,
20,24956,1,standard,,
20,24957,1,standard,,
20,24958,1,standard,,
20,24959,1,standard,,
30,24960,1,standard,,
20,24961,1,standard,,
36,24962,1,standard,,
20,24963,1,standard,,
20,24964,1,standard,,
20,24965,1,standard,,
3,24966,0,standard,,
20,24967,1,standard,,
20,24968,1,standard,,
20,24969,1,standard,,
20,24970,1,standard,,
20,24971,1,standard,,
20,24972,1,standard,,
20,24973,1,standard,,
20,24974,1,standard,,
20,24975,1,standard,,
20,24976,1,standard,,
20,24977,1,standard,,
20,24978,1,standard,,
20,24979,1,standard,,
20,24980,1,standard,,
20,24981,1,standard,,
20,24982,1,standard,,
20,24983,1,standard,,
20,24984,1,standard,,
20,24985,1,standard,,
20,24986,1,standard,,
20,24987,1,standard,,
20,24988,1,standard,,
20,24989,1,standard,,
20,24990,1,standard,,
20,24991,1,standard,,
20,24992,1,standard,,
20,24993,1,standard,,
20,24994,1,standard,,
20,24995,1,standard,,
20,24996,1,standard,,
20,24997,1,standard,,
20,24998,1,standard,,
20,24999,1,standard,,
20,25000,1,standard,,
20,25001,1,standard,,
20,25002,1,standard,,
17,25003,0,standard,,
20,25004,1,standard,,
20,25005,1,standard,,
20,25006,1,standard,,
20,25007,1,standard,,
20,25008,1,standard,,
20,25009,1,standard,,
20,25010,1,standard,,
20,25011,1,standard,,
20,25012,1,standard,,
20,25013,1,standard,,
20,25014,1,standard,,
20,25015,1,standard,,
20,25016,1,standard,,
20,25017,1,standard,,
20,25018,1,standard,,
20,25019,1,standard,,
20,25020,1,standard,,
24,25021,0,standard,5,0.7151837990381438
20,25022,1,standard,,
20,25023,1,standard,,
16,25024,0,standard,,
20,25025,1,standard,,
20,25026,1,standard,,
20,25027,1,standard,,
20,25028,1,standard,,
20,25029,1,standard,,
20,25030,1,standard,,
20,25031,1,standard,,
20,25032,1,standard,,
20,25033,1,standard,,
20,25034,1,standard,,
19,25035,1,standard,,
20,25036,1,standard,,
20,25037,1,standard,,
20,25038,1,standard,,
20,25039,1,standard,,
20,25040,1,standard,,
20,25041,1,standard,,
20,25042,1,standard,,
20,25043,1,standard,,
20,25044,1,standard,,
20,25045,1,standard,,
20,25046,1,standard,,
20,25047,1,standard,,
20,25048,1,standard,,
20,25049,1,standard,,
20,25050,1,standard,,
10,25051,0,standard,5,0.1536809329222356
20,25052,1,standard,,
20,25053,1,standard,,
20,25054,1,standard,,
20,25055,1,standard,,
20,25056,1,standard,,
20,25057,1,standard,,
20,25058,1,standard,,
20,25059,1,standard,,
20,25060,1,standard,,
20,25061,1,standard,,
20,25062,1,standard,,
20,25063,0,standard,5,0.708398869528782
20,25064,1,standard,,
20,25065,1,standard,,
20,25066,1,standard,,
15,25067,0,standard,,
20,25068,1,standard,,
20,25069,1,standard,,
20,25070,1,standard,,
20,25071,1,standard,,
20,25072,1,standard,,
20,25073,1,standard,,
20,25074,1,standard,,
20,25075,1,standard,,
30,25076,1,standard,,
20,25077,1,standard,,
20,25078,1,standard,,
20,25079,1,standard,,
20,25080,1,standard,,
20,25081,1,standard,,
20,25082,1,standard,,
20,25083,1,standard,,
20,25084,1,standard,,
20,25085,1,standard,,
20,25086,1,standard,,
20,25087,1,standard,,
20,25088,1,standard,,
20,25089,1,standard,,
20,25090,1,standard,,
20,25091,0,standard,5,0.7029588099041763
20,25092,1,standard,,
20,25093,1,standard,,
20,25094,1,standard,,
20,25095,1,standard,,
20,25096,1,standard,,
20,25097,1,standard,,
20,25098,1,standard,,
15,25099,0,standard,,
20,25100,1,standard,,
20,25101,1,standard,,
20,25102,1,standard,,
20,25103,1,standard,,
20,25104,1,standard,,
20,25105,1,standard,,
20,25106,1,standard,,
20,25107,1,standard,,
20,25108,1,standard,,
20,25109,1,standard,,
20,25110,1,standard,,
20,25111,1,standard,,
20,25112,1,standard,,
20,25113,1,standard,,
20,25114,1,standard,,
24,25115,0,standard,5,0.6959325222767341
20,25116,1,standard,,
20,25117,1,standard,,
20,25118,1,standard,,
20,25119,1,standard,,
12,25120,0,standard,,
19,25121,1,standard,,
20,25122,1,standard,,
20,25123,1,standard,,
19,25124,1,standard,,
20,25125,1,standard,,
20,25126,1,standard,,
11,25127,0,standard,,
20,25128,1,standard,,
20,25129,1,standard,,
20,25130,0,standard,5,0.687084035153864
20,25131,1,standard,,
20,25132,1,standard,,
20,25133,1,standard,,
20,25134,1,standard,,
20,25135,1,standard,,
20,25136,1,standard,,
20,25137,1,standard,,
20,25138,1,standard,,
20,25139,1,standard,,
20,25140,1,standard,,
20,25141,1,standard,,
20,25142,1,standard,,
20,25143,1,standard,,
11,25144,1,standard,,
20,25145,1,standard,,
20,25146,1,standard,,
20,25147,1,standard,,
20,25148,1,standard,,
20,25149,1,standard,,
20,25150,1,standard,,
20,25151,1,standard,,
9,25152,1,standard,,
20,25153,1,standard,,
20,25154,1,standard,,
20,25155,1,standard,,
20,25156,1,standard,,
20,25157,1,standard,,
20,25158,1,standard,,
20,25159,1,standard,,
20,25160,1,standard,,
20,25161,1,standard,,
20,25162,1,standard,,
30,25163,1,standard,,
20,25164,1,standard,,
20,25165,1,standard,,
20,25166,1,standard,,
20,25167,1,standard,,
19,25168,1,standard,,
20,25169,1,standard,,
20,25170,1,standard,,
20,25171,1,standard,,
20,25172,1,standard,,
20,25173,1,standard,,
20,25174,1,standard,,
20,25175,1,standard,,
20,25176,1,standard,,
20,25177,1,standard,,
20,25178,1,standard,,
20,25179,1,standard,,
20,25180,1,standard,,
20,25181,1,standard,,
20,25182,1,standard,,
20,25183,1,standard,,
20,25184,1,standard,,
20,25185,1,standard,,
20,25186,1,standard,,
20,25187,1,standard,,
20,25188,1,standard,,
20,25189,1,standard,,
20,25190,1,standard,,
20,25191,1,standard,,
20,25192,1,standard,,
20,25193,1,standard,,
20,25194,1,standard,,
20,25195,1,standard,,
20,25196,1,standard,,
20,25197,1,standard,,
20,25198,1,standard,,
20,25199,1,standard,,
20,25200,1,standard,,
20,25201,1,standard,,
15,25202,0,standard,5,0.7160810421689064
20,25203,1,standard,,
20,25204,1,standard,,
20,25205,1,standard,,
20,25206,1,standard,,
20,25207,1,standard,,
20,25208,1,standard,,
20,25209,1,standard,,
20,25210,1,standard,,
20,25211,1,standard,,
11,25212,1,standard,,
20,25213,1,standard,,
20,25214,1,standard,,
20,25215,1,standard,,
20,25216,1,standard,,
20,25217,1,standard,,
20,25218,1,standard,,
20,25219,1,standard,,
20,25220,1,standard,,
20,25221,1,standard,,
20,25222,1,standard,,
20,25223,1,standard,,
18,25224,0,standard,,
20,25225,1,standard,,
20,25226,1,standard,,
20,25227,1,standard,,
20,25228,1,standard,,
20,25229,1,standard,,
20,25230,1,standard,,
20,25231,1,standard,,
20,25232,1,standard,,
20,25233,1,standard,,
20,25234,1,standard,,
20,25235,1,standard,,
20,25236,1,standard,,
18,25237,0,standard,,
20,25238,1,standard,,
20,25239,1,standard,,
20,25240,1,standard,,
20,25241,1,standard,,
20,25242,1,standard,,
20,25243,1,standard,,
20,25244,1,standard,,
20,25245,1,standard,,
20,25246,1,standard,,
20,25247,1,standard,,
16,25248,0,standard,,
30,25249,1,standard,,
20,25250,1,standard,,
20,25251,1,standard,,
20,25252,1,standard,,
20,25253,1,standard,,
17,25254,0,standard,,
20,25255,1,standard,,
20,25256,1,standard,,
20,25257,1,standard,,
20,25258,1,standard,,
20,25259,1,standard,,
30,25260,1,standard,,
20,25261,1,standard,,
20,25262,1,standard,,
20,25263,1,standard,,
20,25264,1,standard,,
20,25265,1,standard,,
20,25266,1,standard,,
20,25267,1,standard,,
20,25268,1,standard,,
20,25269,1,standard,,
20,25270,1,standard,,
20,25271,0,standard,5,0.7057902013637652
20,25272,1,standard,,
20,25273,1,standard,,
20,25274,1,standard,,
20,25275,1,standard,,
20,25276,1,standard,,
20,25277,1,standard,,
20,25278,1,standard,,
20,25279,1,standard,,
20,25280,1,standard,,
20,25281,1,standard,,
20,25282,1,standard,,
20,25283,1,standard,,
20,25284,1,standard,,
20,25285,1,standard,,
20,25286,1,standard,,
20,25287,1,standard,,
20,25288,1,standard,,
20,25289,1,standard,,
20,25290,1,standard,,
20,25291,1,standard,,
20,25292,1,standard,,
20,25293,1,standard,,
20,25294,1,standard,,
20,25295,1,standard,,
20,25296,1,standard,,
20,25297,1,standard,,
20,25298,1,standard,,
20,25299,1,standard,,
20,25300,1,standard,,
20,25301,1,standard,,
20,25302,1,standard,,
20,25303,1,standard,,
20,25304,1,standard,,
20,25305,1,standard,,
24,25306,0,standard,5,0.7096926753719484
9,25307,1,standard,,
20,25308,1,standard,,
20,25309,1,standard,,
20,25310,1,standard,,
20,25311,1,standard,,
20,25312,1,standard,,
20,25313,1,standard,,
20,25314,1,standard,,
20,25315,1,standard,,
20,25316,1,standard,,
20,25317,1,standard,,
20,25318,1,standard,,
20,25319,1,standard,,
20,25320,1,standard,,
20,25321,1,standard,,
20,25322,1,standard,,
24,25323,0,standard,5,0.7021721086212249
20,25324,1,standard,,
20,25325,1,standard,,
20,25326,1,standard,,
20,25327,1,standard,,
20,25328,1,standard,,
20,25329,1,standard,,
20,25330,1,standard,,
20,25331,1,standard,,
20,25332,1,standard,,
20,25333,1,standard,,
20,25334,1,standard,,
20,25335,1,standard,,
11,25336,0,standard,,
20,25337,1,standard,,
20,25338,1,standard,,
20,25339,1,standard,,
20,25340,1,standard,,
20,25341,1,standard,,
20,25342,1,standard,,
20,25343,1,standard,,
20,25344,1,standard,,
20,25345,1,standard,,
20,25346,1,standard,,
20,25347,1,standard,,
20,25348,1,standard,,
20,25349,1,standard,,
20,25350,1,standard,,
9,25351,1,standard,,
20,25352,1,standard,,
20,25353,1,standard,,
20,25354,1,standard,,
20,25355,1,standard,,
20,25356,1,standard,,
20,25357,1,standard,,
20,25358,1,standard,,
20,25359,1,standard,,
20,25360,1,standard,,
20,25361,1,standard,,
20,25362,1,standard,,
20,25363,1,standard,,
9,25364,1,standard,,
20,25365,1,standard,,
20,25366,1,standard,,
20,25367,1,standard,,
20,25368,1,standard,,
20,25369,1,standard,,
20,25370,1,standard,,
20,25371,1,standard,,
20,25372,1,standard,,
20,25373,1,standard,,
20,25374,1,standard,,
20,25375,1,standard,,
20,25376,1,standard,,
20,25377,1,standard,,
20,25378,1,standard,,
11,25379,1,standard,,
20,25380,1,standard,,
20,25381,1,standard,,
20,25382,1,standard,,
20,25383,1,standard,,
20,25384,1,standard,,
20,25385,1,standard,,
20,25386,1,standard,,
20,25387,1,standard,,
20,25388,1,standard,,
20,25389,1,standard,,
20,25390,1,standard,,
20,25391,1,standard,,
20,25392,1,standard,,
20,25393,1,standard,,
20,25394,1,standard,,
20,25395,1,standard,,
20,25396,1,standard,,
24,25397,0,standard,5,0.7129393226452645
20,25398,1,standard,,
20,25399,1,standard,,
20,25400,1,standard,,
20,25401,1,standard,,
20,25402,1,standard,,
20,25403,1,standard,,
20,25404,1,standard,,
20,25405,1,standard,,
20,25406,1,standard,,
20,25407,1,standard,,
20,25408,1,standard,,
20,25409,1,standard,,
20,25410,1,standard,,
20,25411,1,standard,,
20,25412,1,standard,,
20,25413,1,standard,,
20,25414,1,standard,,
20,25415,1,standard,,
20,25416,1,standard,,
14,25417,0,standard,,
20,25418,1,standard,,
20,25419,1,standard,,
20,25420,1,standard,,
20,25421,1,standard,,
20,25422,1,standard,,
20,25423,1,standard,,
15,25424,0,standard,5,0.7090263109145034
20,25425,1,standard,,
20,25426,1,standard,,
2,25427,0,standard,5,0.2536127416518033
20,25428,1,standard,,
20,25429,1,standard,,
24,25430,0,standard,5,0.6888363986549024
20,25431,1,standard,,
20,25432,1,standard,,
20,25433,1,standard,,
20,25434,1,standard,,
20,25435,1,standard,,
20,25436,1,standard,,
20,25437,1,standard,,
20,25438,1,standard,,
20,25439,1,standard,,
20,25440,1,standard,,
20,25441,1,standard,,
20,25442,1,standard,,
20,25443,1,standard,,
20,25444,1,standard,,
20,25445,1,standard,,
20,25446,1,standard,,
20,25447,1,standard,,
20,25448,1,standard,,
20,25449,1,standard,,
13,25450,0,standard,,
20,25451,1,standard,,
20,25452,1,standard,,
20,25453,1,standard,,
20,25454,1,standard,,
20,25455,1,standard,,
14,25456,0,standard,,
20,25457,1,standard,,
20,25458,1,standard,,
20,25459,1,standard,,
20,25460,1,standard,,
20,25461,1,standard,,
20,25462,1,standard,,
20,25463,1,standard,,
20,25464,1,standard,,
20,25465,1,standard,,
10,25466,0,standard,5,0.22825146748662298
20,25467,1,standard,,
20,25468,1,standard,,
20,25469,1,standard,,
20,25470,1,standard,,
30,25471,1,standard,,
20,25472,1,standard,,
20,25473,1,standard,,
20,25474,1,standard,,
3,25475,0,standard,,
20,25476,1,standard,,
20,25477,1,standard,,
20,25478,1,standard,,
20,25479,1,standard,,
20,25480,1,standard,,
20,25481,1,standard,,
20,25482,1,standard,,
20,25483,1,standard,,
20,25484,1,standard,,
20,25485,1,standard,,
20,25486,1,standard,,
20,25487,1,standard,,
20,25488,1,standard,,
20,25489,1,standard,,
20,25490,1,standard,,
20,25491,1,standard,,
20,25492,1,standard,,
20,25493,1,standard,,
20,25494,1,standard,,
20,25495,1,standard,,
20,25496,1,standard,,
30,25497,1,standard,,
20,25498,1,standard,,
20,25499,1,standard,,
20,25500,1,standard,,
20,25501,1,standard,,
20,25502,1,standard,,
20,25503,1,standard,,
9,25504,1,standard,,
20,25505,1,standard,,
20,25506,1,standard,,
20,25507,1,standard,,
20,25508,1,standard,,
20,25509,1,standard,,
20,25510,1,standard,,
20,25511,1,standard,,
19,25512,1,standard,,
17,25513,0,standard,,
20,25514,1,standard,,
20,25515,1,standard,,
20,25516,1,standard,,
20,25517,1,standard,,
20,25518,1,standard,,
20,25519,1,standard,,
20,25520,1,standard,,
20,25521,1,standard,,
20,25522,1,standard,,
20,25523,1,standard,,
20,25524,1,standard,,
20,25525,1,standard,,
20,25526,1,standard,,
20,25527,1,standard,,
20,25528,1,standard,,
20,25529,1,standard,,
20,25530,1,standard,,
20,25531,1,standard,,
20,25532,1,standard,,
24,25533,0,standard,5,0.7160465557440965
20,25534,1,standard,,
20,25535,1,standard,,
20,25536,1,standard,,
20,25537,1,standard,,
20,25538,1,standard,,
20,25539,1,standard,,
20,25540,1,standard,,
20,25541,1,standard,,
30,25542,1,standard,,
20,25543,1,standard,,
20,25544,1,standard,,
20,25545,1,standard,,
20,25546,1,standard,,
20,25547,1,standard,,
20,25548,1,standard,,
20,25549,1,standard,,
20,25550,1,standard,,
20,25551,1,standard,,
20,25552,1,standard,,
20,25553,1,standard,,
20,25554,1,standard,,
20,25555,1,standard,,
20,25556,1,standard,,
10,25557,0,standard,5,0.22691766861875148
20,25558,1,standard,,
20,25559,1,standard,,
19,25560,1,standard,,
20,25561,1,standard,,
20,25562,1,standard,,
20,25563,1,standard,,
20,25564,1,standard,,
20,25565,1,standard,,
20,25566,1,standard,,
20,25567,1,standard,,
13,25568,0,standard,,
20,25569,1,standard,,
20,25570,1,standard,,
20,25571,1,standard,,
20,25572,1,standard,,
5,25573,0,standard,5,0.710973807468834
20,25574,1,standard,,
20,25575,1,standard,,
20,25576,1,standard,,
5,25577,0,standard,5,0.6802339420226486
20,25578,1,standard,,
20,25579,1,standard,,
20,25580,1,standard,,
20,25581,1,standard,,
20,25582,1,standard,,
20,25583,1,standard,,
20,25584,1,standard,,
20,25585,1,standard,,
20,25586,1,standard,,
20,25587,1,standard,,
20,25588,1,standard,,
20,25589,1,standard,,
20,25590,1,standard,,
20,25591,1,standard,,
20,25592,1,standard,,
20,25593,1,standard,,
20,25594,1,standard,,
20,25595,1,standard,,
20,25596,1,standard,,
20,25597,1,standard,,
20,25598,1,standard,,
20,25599,1,standard,,
20,25600,1,standard,,
20,25601,1,standard,,
20,25602,1,standard,,
19,25603,1,standard,,
20,25604,1,standard,,
20,25605,1,standard,,
20,25606,1,standard,,
30,25607,1,standard,,
20,25608,1,standard,,
20,25609,1,standard,,
20,25610,1,standard,,
20,25611,1,standard,,
20,25612,1,standard,,
20,25613,1,standard,,
20,25614,1,standard,,
20,25615,1,standard,,
20,25616,1,standard,,
20,25617,1,standard,,
20,25618,1,standard,,
20,25619,1,standard,,
20,25620,1,standard,,
20,25621,1,standard,,
20,25622,1,standard,,
20,25623,1,standard,,
20,25624,1,standard,,
20,25625,1,standard,,
20,25626,1,standard,,
20,25627,1,standard,,
20,25628,1,standard,,
20,25629,1,standard,,
30,25630,1,standard,,
20,25631,0,standard,5,0.7131874753059115
20,25632,1,standard,,
20,25633,1,standard,,
20,25634,1,standard,,
20,25635,1,standard,,
20,25636,1,standard,,
20,25637,1,standard,,
20,25638,1,standard,,
20,25639,1,standard,,
15,25640,0,standard,5,0.6928392643849159
20,25641,1,standard,,
20,25642,1,standard,,
20,25643,1,standard,,
6,25644,0,standard,,
20,25645,1,standard,,
20,25646,1,standard,,
20,25647,1,standard,,
20,25648,1,standard,,
20,25649,1,standard,,
20,25650,1,standard,,
5,25651,0,standard,5,0.6889279592348131
20,25652,1,standard,,
20,25653,1,standard,,
20,25654,1,standard,,
20,25655,1,standard,,
20,25656,1,standard,,
20,25657,1,standard,,
20,25658,1,standard,,
20,25659,1,standard,,
20,25660,1,standard,,
20,25661,1,standard,,
20,25662,1,standard,,
20,25663,1,standard,,
20,25664,1,standard,,
20,25665,1,standard,,
20,25666,1,standard,,
20,25667,1,standard,,
20,25668,1,standard,,
20,25669,1,standard,,
20,25670,1,standard,,
20,25671,1,standard,,
20,25672,1,standard,,
20,25673,1,standard,,
20,25674,1,standard,,
20,25675,1,standard,,
20,25676,0,standard,5,0.7016336939888167
20,25677,1,standard,,
20,25678,1,standard,,
20,25679,1,standard,,
20,25680,1,standard,,
15,25681,0,standard,,
20,25682,1,standard,,
20,25683,1,standard,,
20,25684,1,standard,,
20,25685,1,standard,,
20,25686,1,standard,,
20,25687,1,standard,,
20,25688,1,standard,,
20,25689,1,standard,,
20,25690,1,standard,,
20,25691,1,standard,,
20,25692,1,standard,,
20,25693,1,standard,,
20,25694,1,standard,,
20,25695,1,standard,,
20,25696,1,standard,,
20,25697,0,standard,5,0.6969853680443827
20,25698,1,standard,,
20,25699,1,standard,,
20,25700,1,standard,,
15,25701,0,standard,,
20,25702,1,standard,,
20,25703,1,standard,,
20,25704,1,standard,,
30,25705,1,standard,,
20,25706,1,standard,,
20,25707,1,standard,,
20,25708,1,standard,,
20,25709,1,standard,,
20,25710,1,standard,,
20,25711,1,standard,,
20,25712,1,standard,,
9,25713,1,standard,,
20,25714,1,standard,,
20,25715,1,standard,,
20,25716,1,standard,,
20,25717,1,standard,,
20,25718,1,standard,,
2,25719,0,standard,5,0.3282454991510914
20,25720,1,standard,,
20,25721,1,standard,,
20,25722,1,standard,,
20,25723,1,standard,,
20,25724,1,standard,,
20,25725,1,standard,,
36,25726,1,standard,,
3,25727,0,standard,,
20,25728,1,standard,,
20,25729,1,standard,,
20,25730,1,standard,,
20,25731,1,standard,,
20,25732,1,standard,,
20,25733,1,standard,,
20,25734,1,standard,,
20,25735,1,standard,,
20,25736,1,standard,,
20,25737,1,standard,,
19,25738,0,standard,,
30,25739,1,standard,,
20,25740,1,standard,,
20,25741,1,standard,,
20,25742,1,standard,,
20,25743,1,standard,,
20,25744,1,standard,,
30,25745,1,standard,,
30,25746,1,standard,,
20,25747,1,standard,,
20,25748,1,standard,,
20,25749,1,standard,,
20,25750,1,standard,,
9,25751,1,standard,,
20,25752,1,standard,,
20,25753,1,standard,,
20,25754,1,standard,,
20,25755,1,standard,,
20,25756,1,standard,,
20,25757,1,standard,,
20,25758,1,standard,,
20,25759,1,standard,,
20,25760,1,standard,,
20,25761,1,standard,,
20,25762,1,standard,,
20,25763,1,standard,,
20,25764,1,standard,,
20,25765,1,standard,,
20,25766,1,standard,,
20,25767,1,standard,,
24,25768,0,standard,5,0.7136480443801623
20,25769,1,standard,,
20,25770,1,standard,,
20,25771,1,standard,,
20,25772,1,standard,,
20,25773,1,standard,,
20,25774,1,standard,,
20,25775,1,standard,,
20,25776,1,standard,,
20,25777,1,standard,,
20,25778,1,standard,,
20,25779,1,standard,,
20,25780,1,standard,,
20,25781,1,standard,,
20,25782,1,standard,,
20,25783,1,standard,,
20,25784,1,standard,,
20,25785,1,standard,,
20,25786,1,standard,,
20,25787,1,standard,,
20,25788,1,standard,,
20,25789,1,standard,,
20,25790,1,standard,,
20,25791,1,standard,,
20,25792,1,standard,,
19,25793,0,standard,,
9,25794,1,standard,,
20,25795,1,standard,,
20,25796,1,standard,,
20,25797,1,standard,,
20,25798,1,standard,,
20,25799,1,standard,,
20,25800,1,standard,,
20,25801,1,standard,,
20,25802,1,standard,,
20,25803,1,standard,,
20,25804,0,standard,5,0.7117522729317893
20,25805,1,standard,,
20,25806,1,standard,,
20,25807,1,standard,,
20,25808,1,standard,,
20,25809,1,standard,,
20,25810,1,standard,,
20,25811,1,standard,,
20,25812,1,standard,,
9,25813,1,standard,,
20,25814,1,standard,,
20,25815,1,standard,,
20,25816,1,standard,,
20,25817,1,standard,,
20,25818,1,standard,,
20,25819,1,standard,,
20,25820,1,standard,,
20,25821,1,standard,,
20,25822,1,standard,,
20,25823,1,standard,,
20,25824,1,standard,,
20,25825,1,standard,,
20,25826,1,standard,,
20,25827,1,standard,,
20,25828,1,standard,,
20,25829,1,standard,,
20,25830,1,standard,,
20,25831,1,standard,,
20,25832,1,standard,,
20,25833,1,standard,,
20,25834,1,standard,,
20,25835,1,standard,,
20,25836,1,standard,,
20,25837,1,standard,,
20,25838,1,standard,,
20,25839,1,standard,,
20,25840,1,standard,,
20,25841,1,standard,,
20,25842,1,standard,,
20,25843,1,standard,,
20,25844,1,standard,,
20,25845,1,standard,,
20,25846,1,standard,,
20,25847,1,standard,,
20,25848,1,standard,,
20,25849,1,standard,,
20,25850,1,standard,,
20,25851,1,standard,,
20,25852,1,standard,,
20,25853,1,standard,,
20,25854,1,standard,,
20,25855,1,standard,,
20,25856,1,standard,,
20,25857,1,standard,,
20,25858,1,standard,,
20,25859,1,standard,,
20,25860,1,standard,,
20,25861,1,standard,,
20,25862,1,standard,,
20,25863,1,standard,,
20,25864,1,standard,,
20,25865,1,standard,,
20,25866,1,standard,,
20,25867,1,standard,,
20,25868,1,standard,,
20,25869,1,standard,,
20,25870,0,standard,5,0.7163726054927692
20,25871,1,standard,,
20,25872,1,standard,,
20,25873,1,standard,,
20,25874,1,standard,,
20,25875,1,standard,,
20,25876,1,standard,,
20,25877,1,standard,,
20,25878,1,standard,,
20,25879,1,standard,,
20,25880,1,standard,,
20,25881,1,standard,,
20,25882,1,standard,,
20,25883,1,standard,,
20,25884,1,standard,,
20,25885,0,standard,5,0.7050523927115236
24,25886,0,standard,5,0.6501564101120059
31,25887,1,standard,,
31,25888,1,standard,,
31,25889,1,standard,,
31,25890,1,standard,,
19,25891,1,standard,,
30,25892,1,standard,,
26,25893,0,standard,,
31,25894,1,standard,,
31,25895,1,standard,,
31,25896,1,standard,,
60,25897,1,standard,,
29,25898,0,standard,,
30,25899,1,standard,,
20,25900,1,standard,,
30,25901,1,standard,,
31,25902,1,standard,,
16,25903,0,standard,,
20,25904,1,standard,,
40,25905,0,standard,,
16,25906,0,standard,,
9,25907,1,standard,,
9,25908,1,standard,,
9,25909,1,standard,,
9,25910,1,standard,,
9,25911,1,standard,,
9,25912,1,standard,,
9,25913,1,standard,,
9,25914,1,standard,,
9,25915,1,standard,,
4,25916,0,standard,,
9,25917,1,standard,,
9,25918,1,standard,,
9,25919,1,standard,,
9,25920,1,standard,,
9,25921,1,standard,,
9,25922,1,standard,,
9,25923,1,standard,,
9,25924,1,standard,,
9,25925,1,standard,,
9,25926,1,standard,,
6,25927,0,standard,,
9,25928,1,standard,,
9,25929,1,standard,,
9,25930,1,standard,,
9,25931,1,standard,,
9,25932,1,standard,,
9,25933,1,standard,,
9,25934,1,standard,,
5,25935,0,standard,,
9,25936,1,standard,,
9,25937,1,standard,,
9,25938,1,standard,,
9,25939,1,standard,,
9,25940,1,standard,,
9,25941,1,standard,,
9,25942,1,standard,,
11,25943,1,standard,,
9,25944,1,standard,,
9,25945,1,standard,,
9,25946,1,standard,,
9,25947,1,standard,,
9,25948,1,standard,,
9,25949,1,standard,,
9,25950,1,standard,,
9,25951,1,standard,,
9,25952,1,standard,,
9,25953,1,standard,,
9,25954,1,standard,,
9,25955,1,standard,,
9,25956,1,standard,,
9,25957,1,standard,,
9,25958,1,standard,,
9,25959,1,standard,,
9,25960,1,standard,,
9,25961,1,standard,,
9,25962,1,standard,,
9,25963,1,standard,,
9,25964,1,standard,,
9,25965,1,standard,,
9,25966,1,standard,,
9,25967,1,standard,,
9,25968,1,standard,,
9,25969,1,standard,,
9,25970,1,standard,,
9,25971,1,standard,,
11,25972,0,standard,,
9,25973,1,standard,,
9,25974,1,standard,,
9,25975,1,standard,,
9,25976,1,standard,,
9,25977,1,standard,,
9,25978,1,standard,,
9,25979,1,standard,,
11,25980,1,standard,,
5,25981,0,standard,,
9,25982,1,standard,,
9,25983,1,standard,,
9,25984,1,standard,,
9,25985,1,standard,,
2,25986,0,standard,5,0.318796280870311
9,25987,1,standard,,
9,25988,1,standard,,
9,25989,1,standard,,
9,25990,1,standard,,
9,25991,1,standard,,
9,25992,1,standard,,
9,25993,1,standard,,
9,25994,1,standard,,
9,25995,1,standard,,
9,25996,1,standard,,
9,25997,1,standard,,
9,25998,1,standard,,
9,25999,1,standard,,
9,26000,1,standard,,
9,26001,1,standard,,
4,26002,0,standard,,
9,26003,1,standard,,
9,26004,1,standard,,
9,26005,1,standard,,
9,26006,1,standard,,
9,26007,1,standard,,
9,26008,1,standard,,
9,26009,1,standard,,
9,26010,1,standard,,
9,26011,1,standard,,
9,26012,1,standard,,
9,26013,1,standard,,
9,26014,1,standard,,
9,26015,1,standard,,
9,26016,1,standard,,
9,26017,1,standard,,
