number_of_steps,episode_number,won,algorithm,state,Q_value_state
9,44670,1,standard,,
9,44671,1,standard,,
9,44672,1,standard,,
5,44673,0,standard,,
9,44674,1,standard,,
9,44675,1,standard,,
9,44676,1,standard,,
6,44677,0,standard,,
6,44678,0,standard,,
9,44679,1,standard,,
9,44680,1,standard,,
9,44681,1,standard,,
9,44682,1,standard,,
9,44683,1,standard,,
9,44684,1,standard,,
9,44685,1,standard,,
9,44686,1,standard,,
9,44687,1,standard,,
9,44688,1,standard,,
9,44689,1,standard,,
11,44690,0,standard,,
9,44691,1,standard,,
9,44692,1,standard,,
9,44693,1,standard,,
9,44694,1,standard,,
9,44695,1,standard,,
9,44696,1,standard,,
9,44697,1,standard,,
9,44698,1,standard,,
9,44699,1,standard,,
9,44700,1,standard,,
9,44701,1,standard,,
9,44702,1,standard,,
9,44703,1,standard,,
9,44704,1,standard,,
9,44705,1,standard,,
9,44706,1,standard,,
9,44707,1,standard,,
9,44708,1,standard,,
9,44709,1,standard,,
9,44710,1,standard,,
9,44711,1,standard,,
9,44712,1,standard,,
9,44713,1,standard,,
9,44714,1,standard,,
9,44715,1,standard,,
9,44716,1,standard,,
9,44717,1,standard,,
9,44718,1,standard,,
9,44719,1,standard,,
9,44720,1,standard,,
9,44721,1,standard,,
9,44722,1,standard,,
9,44723,1,standard,,
9,44724,1,standard,,
9,44725,1,standard,,
9,44726,1,standard,,
11,44727,1,standard,,
9,44728,1,standard,,
9,44729,1,standard,,
9,44730,1,standard,,
9,44731,1,standard,,
9,44732,1,standard,,
9,44733,1,standard,,
9,44734,1,standard,,
9,44735,1,standard,,
9,44736,1,standard,,
9,44737,1,standard,,
9,44738,1,standard,,
9,44739,1,standard,,
9,44740,1,standard,,
9,44741,1,standard,,
9,44742,1,standard,,
9,44743,1,standard,,
9,44744,1,standard,,
9,44745,1,standard,,
9,44746,1,standard,,
9,44747,1,standard,,
9,44748,1,standard,,
8,44749,0,standard,,
9,44750,1,standard,,
11,44751,0,standard,5,0.7374803077484363
9,44752,1,standard,,
9,44753,1,standard,,
9,44754,1,standard,,
9,44755,1,standard,,
9,44756,1,standard,,
9,44757,1,standard,,
9,44758,1,standard,,
9,44759,1,standard,,
9,44760,1,standard,,
11,44761,1,standard,,
9,44762,1,standard,,
9,44763,1,standard,,
9,44764,1,standard,,
9,44765,1,standard,,
9,44766,1,standard,,
9,44767,1,standard,,
9,44768,1,standard,,
9,44769,1,standard,,
9,44770,1,standard,,
9,44771,1,standard,,
9,44772,1,standard,,
9,44773,1,standard,,
9,44774,1,standard,,
9,44775,1,standard,,
9,44776,1,standard,,
9,44777,1,standard,,
9,44778,1,standard,,
9,44779,1,standard,,
9,44780,1,standard,,
9,44781,1,standard,,
9,44782,1,standard,,
9,44783,1,standard,,
9,44784,1,standard,,
9,44785,1,standard,,
9,44786,1,standard,,
9,44787,1,standard,,
9,44788,1,standard,,
9,44789,1,standard,,
9,44790,1,standard,,
9,44791,1,standard,,
9,44792,1,standard,,
9,44793,1,standard,,
9,44794,1,standard,,
9,44795,1,standard,,
9,44796,1,standard,,
9,44797,1,standard,,
9,44798,1,standard,,
9,44799,1,standard,,
9,44800,1,standard,,
9,44801,1,standard,,
9,44802,1,standard,,
7,44803,0,standard,,
9,44804,1,standard,,
9,44805,1,standard,,
9,44806,1,standard,,
9,44807,1,standard,,
9,44808,1,standard,,
9,44809,1,standard,,
9,44810,1,standard,,
9,44811,1,standard,,
9,44812,1,standard,,
11,44813,0,standard,,
9,44814,1,standard,,
9,44815,1,standard,,
9,44816,1,standard,,
9,44817,1,standard,,
9,44818,1,standard,,
9,44819,1,standard,,
9,44820,1,standard,,
9,44821,1,standard,,
9,44822,1,standard,,
9,44823,1,standard,,
9,44824,1,standard,,
9,44825,1,standard,,
9,44826,1,standard,,
9,44827,1,standard,,
9,44828,1,standard,,
9,44829,1,standard,,
9,44830,1,standard,,
9,44831,1,standard,,
9,44832,1,standard,,
9,44833,1,standard,,
9,44834,1,standard,,
9,44835,1,standard,,
9,44836,1,standard,,
9,44837,1,standard,,
9,44838,1,standard,,
9,44839,1,standard,,
9,44840,1,standard,,
9,44841,1,standard,,
9,44842,1,standard,,
9,44843,1,standard,,
9,44844,1,standard,,
9,44845,1,standard,,
9,44846,1,standard,,
9,44847,1,standard,,
9,44848,1,standard,,
9,44849,1,standard,,
9,44850,1,standard,,
9,44851,1,standard,,
9,44852,1,standard,,
9,44853,1,standard,,
9,44854,1,standard,,
9,44855,1,standard,,
9,44856,1,standard,,
5,44857,0,standard,5,0.7441144429295383
9,44858,1,standard,,
9,44859,1,standard,,
9,44860,1,standard,,
9,44861,1,standard,,
9,44862,1,standard,,
9,44863,1,standard,,
11,44864,0,standard,,
9,44865,1,standard,,
9,44866,1,standard,,
9,44867,1,standard,,
9,44868,1,standard,,
9,44869,1,standard,,
9,44870,1,standard,,
9,44871,1,standard,,
6,44872,0,standard,,
9,44873,1,standard,,
5,44874,0,standard,,
9,44875,1,standard,,
9,44876,1,standard,,
9,44877,1,standard,,
9,44878,1,standard,,
9,44879,1,standard,,
9,44880,1,standard,,
9,44881,1,standard,,
9,44882,1,standard,,
9,44883,1,standard,,
9,44884,1,standard,,
9,44885,1,standard,,
9,44886,1,standard,,
9,44887,1,standard,,
9,44888,1,standard,,
9,44889,1,standard,,
9,44890,1,standard,,
9,44891,1,standard,,
9,44892,1,standard,,
9,44893,1,standard,,
9,44894,1,standard,,
9,44895,1,standard,,
9,44896,1,standard,,
8,44897,0,standard,,
9,44898,1,standard,,
9,44899,1,standard,,
9,44900,1,standard,,
9,44901,1,standard,,
9,44902,1,standard,,
9,44903,1,standard,,
9,44904,1,standard,,
9,44905,1,standard,,
9,44906,1,standard,,
9,44907,1,standard,,
9,44908,1,standard,,
9,44909,1,standard,,
9,44910,1,standard,,
9,44911,1,standard,,
9,44912,1,standard,,
9,44913,1,standard,,
9,44914,1,standard,,
9,44915,1,standard,,
9,44916,1,standard,,
9,44917,1,standard,,
9,44918,1,standard,,
9,44919,1,standard,,
9,44920,1,standard,,
9,44921,1,standard,,
9,44922,1,standard,,
9,44923,1,standard,,
9,44924,1,standard,,
9,44925,1,standard,,
9,44926,1,standard,,
9,44927,1,standard,,
9,44928,1,standard,,
9,44929,1,standard,,
9,44930,1,standard,,
9,44931,1,standard,,
9,44932,1,standard,,
9,44933,1,standard,,
9,44934,1,standard,,
9,44935,1,standard,,
9,44936,1,standard,,
9,44937,1,standard,,
9,44938,1,standard,,
9,44939,1,standard,,
9,44940,1,standard,,
9,44941,1,standard,,
9,44942,1,standard,,
9,44943,1,standard,,
9,44944,1,standard,,
9,44945,1,standard,,
9,44946,1,standard,,
9,44947,1,standard,,
9,44948,1,standard,,
9,44949,1,standard,,
9,44950,1,standard,,
9,44951,1,standard,,
9,44952,1,standard,,
9,44953,1,standard,,
9,44954,1,standard,,
9,44955,1,standard,,
9,44956,1,standard,,
9,44957,1,standard,,
9,44958,1,standard,,
9,44959,1,standard,,
9,44960,1,standard,,
9,44961,1,standard,,
9,44962,1,standard,,
9,44963,1,standard,,
9,44964,1,standard,,
9,44965,1,standard,,
9,44966,1,standard,,
9,44967,1,standard,,
9,44968,1,standard,,
9,44969,1,standard,,
9,44970,1,standard,,
9,44971,1,standard,,
9,44972,1,standard,,
9,44973,1,standard,,
9,44974,1,standard,,
9,44975,1,standard,,
9,44976,1,standard,,
11,44977,1,standard,,
9,44978,1,standard,,
9,44979,1,standard,,
9,44980,1,standard,,
9,44981,1,standard,,
9,44982,1,standard,,
9,44983,1,standard,,
9,44984,1,standard,,
9,44985,1,standard,,
9,44986,1,standard,,
9,44987,1,standard,,
9,44988,1,standard,,
9,44989,1,standard,,
9,44990,1,standard,,
9,44991,1,standard,,
9,44992,1,standard,,
9,44993,1,standard,,
9,44994,1,standard,,
9,44995,1,standard,,
9,44996,1,standard,,
9,44997,1,standard,,
9,44998,1,standard,,
11,44999,1,standard,,
9,45000,1,standard,,
9,45001,1,standard,,
9,45002,1,standard,,
9,45003,1,standard,,
9,45004,1,standard,,
9,45005,1,standard,,
23,45006,0,standard,,
9,45007,1,standard,,
9,45008,1,standard,,
9,45009,1,standard,,
9,45010,1,standard,,
9,45011,1,standard,,
9,45012,1,standard,,
9,45013,1,standard,,
9,45014,1,standard,,
9,45015,1,standard,,
9,45016,1,standard,,
9,45017,1,standard,,
9,45018,1,standard,,
9,45019,1,standard,,
9,45020,1,standard,,
4,45021,0,standard,,
9,45022,1,standard,,
9,45023,1,standard,,
9,45024,1,standard,,
9,45025,1,standard,,
9,45026,1,standard,,
9,45027,1,standard,,
9,45028,1,standard,,
9,45029,1,standard,,
9,45030,1,standard,,
9,45031,1,standard,,
9,45032,1,standard,,
9,45033,1,standard,,
9,45034,1,standard,,
9,45035,1,standard,,
9,45036,1,standard,,
9,45037,1,standard,,
9,45038,1,standard,,
9,45039,1,standard,,
9,45040,1,standard,,
9,45041,1,standard,,
9,45042,1,standard,,
9,45043,1,standard,,
9,45044,1,standard,,
9,45045,1,standard,,
9,45046,1,standard,,
9,45047,1,standard,,
9,45048,1,standard,,
9,45049,1,standard,,
9,45050,1,standard,,
9,45051,1,standard,,
9,45052,1,standard,,
9,45053,1,standard,,
9,45054,1,standard,,
9,45055,1,standard,,
9,45056,1,standard,,
9,45057,1,standard,,
9,45058,1,standard,,
9,45059,1,standard,,
9,45060,1,standard,,
9,45061,1,standard,,
9,45062,1,standard,,
9,45063,1,standard,,
9,45064,1,standard,,
9,45065,1,standard,,
7,45066,0,standard,,
9,45067,1,standard,,
9,45068,1,standard,,
9,45069,1,standard,,
9,45070,1,standard,,
9,45071,1,standard,,
9,45072,1,standard,,
9,45073,1,standard,,
9,45074,1,standard,,
9,45075,1,standard,,
9,45076,1,standard,,
9,45077,1,standard,,
9,45078,1,standard,,
9,45079,1,standard,,
9,45080,1,standard,,
9,45081,1,standard,,
9,45082,1,standard,,
9,45083,1,standard,,
11,45084,1,standard,,
9,45085,1,standard,,
9,45086,1,standard,,
9,45087,1,standard,,
9,45088,1,standard,,
9,45089,1,standard,,
9,45090,1,standard,,
9,45091,1,standard,,
9,45092,1,standard,,
9,45093,1,standard,,
9,45094,1,standard,,
9,45095,1,standard,,
9,45096,1,standard,,
9,45097,1,standard,,
9,45098,1,standard,,
9,45099,1,standard,,
9,45100,1,standard,,
9,45101,1,standard,,
9,45102,1,standard,,
9,45103,1,standard,,
9,45104,1,standard,,
9,45105,1,standard,,
9,45106,1,standard,,
9,45107,1,standard,,
9,45108,1,standard,,
9,45109,1,standard,,
9,45110,1,standard,,
9,45111,1,standard,,
9,45112,1,standard,,
9,45113,1,standard,,
9,45114,1,standard,,
9,45115,1,standard,,
9,45116,1,standard,,
9,45117,1,standard,,
9,45118,1,standard,,
9,45119,1,standard,,
9,45120,1,standard,,
9,45121,1,standard,,
9,45122,1,standard,,
9,45123,1,standard,,
9,45124,1,standard,,
9,45125,1,standard,,
9,45126,1,standard,,
9,45127,1,standard,,
9,45128,1,standard,,
9,45129,1,standard,,
9,45130,1,standard,,
9,45131,1,standard,,
9,45132,1,standard,,
9,45133,1,standard,,
9,45134,1,standard,,
9,45135,1,standard,,
9,45136,1,standard,,
9,45137,1,standard,,
9,45138,1,standard,,
9,45139,1,standard,,
9,45140,1,standard,,
9,45141,1,standard,,
9,45142,1,standard,,
9,45143,1,standard,,
9,45144,1,standard,,
9,45145,1,standard,,
9,45146,1,standard,,
5,45147,0,standard,5,0.7444316586157894
11,45148,0,standard,,
9,45149,1,standard,,
9,45150,1,standard,,
9,45151,1,standard,,
9,45152,1,standard,,
9,45153,1,standard,,
9,45154,1,standard,,
9,45155,1,standard,,
9,45156,1,standard,,
9,45157,1,standard,,
5,45158,0,standard,5,0.7227530361312815
9,45159,1,standard,,
9,45160,1,standard,,
9,45161,1,standard,,
9,45162,1,standard,,
4,45163,0,standard,,
9,45164,1,standard,,
9,45165,1,standard,,
9,45166,1,standard,,
12,45167,1,standard,,
12,45168,1,standard,,
9,45169,1,standard,,
12,45170,1,standard,,
9,45171,1,standard,,
9,45172,1,standard,,
9,45173,1,standard,,
9,45174,1,standard,,
12,45175,1,standard,,
9,45176,1,standard,,
9,45177,1,standard,,
9,45178,1,standard,,
9,45179,1,standard,,
9,45180,1,standard,,
9,45181,1,standard,,
9,45182,1,standard,,
9,45183,1,standard,,
9,45184,1,standard,,
9,45185,1,standard,,
12,45186,1,standard,,
9,45187,1,standard,,
9,45188,1,standard,,
9,45189,1,standard,,
9,45190,1,standard,,
9,45191,1,standard,,
9,45192,1,standard,,
9,45193,1,standard,,
9,45194,1,standard,,
9,45195,1,standard,,
9,45196,1,standard,,
9,45197,1,standard,,
9,45198,1,standard,,
9,45199,1,standard,,
9,45200,1,standard,,
8,45201,0,standard,,
23,45202,0,standard,,
12,45203,1,standard,,
9,45204,1,standard,,
9,45205,1,standard,,
9,45206,1,standard,,
9,45207,1,standard,,
8,45208,0,standard,,
9,45209,1,standard,,
9,45210,1,standard,,
9,45211,1,standard,,
9,45212,1,standard,,
9,45213,1,standard,,
9,45214,1,standard,,
9,45215,1,standard,,
9,45216,1,standard,,
9,45217,1,standard,,
9,45218,1,standard,,
9,45219,1,standard,,
10,45220,0,standard,,
9,45221,1,standard,,
9,45222,1,standard,,
9,45223,1,standard,,
9,45224,1,standard,,
9,45225,1,standard,,
9,45226,1,standard,,
5,45227,0,standard,,
7,45228,0,standard,,
9,45229,1,standard,,
9,45230,1,standard,,
9,45231,1,standard,,
9,45232,1,standard,,
9,45233,1,standard,,
9,45234,1,standard,,
9,45235,1,standard,,
9,45236,1,standard,,
9,45237,1,standard,,
9,45238,1,standard,,
9,45239,1,standard,,
9,45240,1,standard,,
9,45241,1,standard,,
9,45242,1,standard,,
9,45243,1,standard,,
9,45244,1,standard,,
9,45245,1,standard,,
9,45246,1,standard,,
9,45247,1,standard,,
9,45248,1,standard,,
9,45249,1,standard,,
24,45250,0,standard,,
9,45251,1,standard,,
9,45252,1,standard,,
9,45253,1,standard,,
9,45254,1,standard,,
9,45255,1,standard,,
9,45256,1,standard,,
9,45257,1,standard,,
9,45258,1,standard,,
5,45259,0,standard,5,0.7199101388469615
9,45260,1,standard,,
9,45261,1,standard,,
9,45262,1,standard,,
9,45263,1,standard,,
9,45264,1,standard,,
9,45265,1,standard,,
9,45266,1,standard,,
8,45267,0,standard,,
9,45268,1,standard,,
9,45269,1,standard,,
9,45270,1,standard,,
9,45271,1,standard,,
9,45272,1,standard,,
9,45273,1,standard,,
9,45274,1,standard,,
9,45275,1,standard,,
9,45276,1,standard,,
9,45277,1,standard,,
9,45278,1,standard,,
9,45279,1,standard,,
9,45280,1,standard,,
9,45281,1,standard,,
9,45282,1,standard,,
9,45283,1,standard,,
9,45284,1,standard,,
9,45285,1,standard,,
9,45286,1,standard,,
9,45287,1,standard,,
9,45288,1,standard,,
9,45289,1,standard,,
5,45290,0,standard,,
9,45291,1,standard,,
9,45292,1,standard,,
9,45293,1,standard,,
9,45294,1,standard,,
9,45295,1,standard,,
9,45296,1,standard,,
9,45297,1,standard,,
9,45298,1,standard,,
9,45299,1,standard,,
9,45300,1,standard,,
9,45301,1,standard,,
9,45302,1,standard,,
11,45303,0,standard,,
9,45304,1,standard,,
9,45305,1,standard,,
9,45306,1,standard,,
9,45307,1,standard,,
9,45308,1,standard,,
9,45309,1,standard,,
9,45310,1,standard,,
9,45311,1,standard,,
9,45312,1,standard,,
9,45313,1,standard,,
9,45314,1,standard,,
9,45315,1,standard,,
9,45316,1,standard,,
11,45317,0,standard,5,0.7427810289753445
9,45318,1,standard,,
9,45319,1,standard,,
9,45320,1,standard,,
9,45321,1,standard,,
9,45322,1,standard,,
9,45323,1,standard,,
9,45324,1,standard,,
9,45325,1,standard,,
9,45326,1,standard,,
9,45327,1,standard,,
9,45328,1,standard,,
9,45329,1,standard,,
9,45330,1,standard,,
9,45331,1,standard,,
4,45332,0,standard,,
9,45333,1,standard,,
9,45334,1,standard,,
9,45335,1,standard,,
9,45336,1,standard,,
9,45337,1,standard,,
9,45338,1,standard,,
9,45339,1,standard,,
9,45340,1,standard,,
9,45341,1,standard,,
11,45342,1,standard,,
9,45343,1,standard,,
9,45344,1,standard,,
9,45345,1,standard,,
9,45346,1,standard,,
9,45347,1,standard,,
9,45348,1,standard,,
9,45349,1,standard,,
9,45350,1,standard,,
9,45351,1,standard,,
9,45352,1,standard,,
9,45353,1,standard,,
9,45354,1,standard,,
9,45355,1,standard,,
9,45356,1,standard,,
9,45357,1,standard,,
2,45358,0,standard,5,0.12294847784534145
9,45359,1,standard,,
9,45360,1,standard,,
9,45361,1,standard,,
9,45362,1,standard,,
9,45363,1,standard,,
9,45364,1,standard,,
9,45365,1,standard,,
9,45366,1,standard,,
9,45367,1,standard,,
9,45368,1,standard,,
9,45369,1,standard,,
3,45370,0,standard,,
9,45371,1,standard,,
9,45372,1,standard,,
9,45373,1,standard,,
9,45374,1,standard,,
9,45375,1,standard,,
9,45376,1,standard,,
9,45377,1,standard,,
9,45378,1,standard,,
9,45379,1,standard,,
9,45380,1,standard,,
7,45381,0,standard,,
9,45382,1,standard,,
9,45383,1,standard,,
9,45384,1,standard,,
9,45385,1,standard,,
9,45386,1,standard,,
9,45387,1,standard,,
9,45388,1,standard,,
9,45389,1,standard,,
9,45390,1,standard,,
9,45391,1,standard,,
9,45392,1,standard,,
9,45393,0,standard,5,0.7394669611721807
9,45394,1,standard,,
9,45395,1,standard,,
9,45396,1,standard,,
9,45397,1,standard,,
9,45398,1,standard,,
9,45399,1,standard,,
9,45400,1,standard,,
9,45401,1,standard,,
9,45402,1,standard,,
9,45403,1,standard,,
9,45404,1,standard,,
9,45405,1,standard,,
9,45406,1,standard,,
9,45407,1,standard,,
9,45408,1,standard,,
9,45409,1,standard,,
9,45410,1,standard,,
9,45411,1,standard,,
9,45412,1,standard,,
9,45413,1,standard,,
9,45414,1,standard,,
9,45415,1,standard,,
9,45416,1,standard,,
9,45417,1,standard,,
9,45418,1,standard,,
9,45419,1,standard,,
9,45420,1,standard,,
9,45421,1,standard,,
9,45422,1,standard,,
9,45423,1,standard,,
9,45424,1,standard,,
9,45425,1,standard,,
9,45426,1,standard,,
9,45427,1,standard,,
9,45428,1,standard,,
9,45429,1,standard,,
11,45430,0,standard,,
9,45431,1,standard,,
9,45432,1,standard,,
9,45433,1,standard,,
9,45434,1,standard,,
9,45435,1,standard,,
9,45436,1,standard,,
9,45437,1,standard,,
9,45438,1,standard,,
9,45439,1,standard,,
9,45440,1,standard,,
9,45441,1,standard,,
9,45442,1,standard,,
9,45443,1,standard,,
9,45444,1,standard,,
9,45445,1,standard,,
9,45446,1,standard,,
9,45447,0,standard,5,0.7413115599950795
9,45448,1,standard,,
9,45449,1,standard,,
9,45450,1,standard,,
9,45451,1,standard,,
9,45452,1,standard,,
9,45453,1,standard,,
9,45454,1,standard,,
9,45455,1,standard,,
9,45456,1,standard,,
9,45457,1,standard,,
9,45458,1,standard,,
9,45459,1,standard,,
9,45460,1,standard,,
9,45461,1,standard,,
9,45462,1,standard,,
9,45463,1,standard,,
9,45464,1,standard,,
12,45465,1,standard,,
9,45466,1,standard,,
9,45467,1,standard,,
9,45468,1,standard,,
9,45469,1,standard,,
9,45470,1,standard,,
9,45471,1,standard,,
9,45472,1,standard,,
9,45473,1,standard,,
9,45474,1,standard,,
9,45475,1,standard,,
9,45476,1,standard,,
9,45477,1,standard,,
9,45478,1,standard,,
9,45479,1,standard,,
9,45480,1,standard,,
9,45481,1,standard,,
5,45482,0,standard,5,0.7348367543558847
9,45483,1,standard,,
9,45484,1,standard,,
9,45485,1,standard,,
9,45486,1,standard,,
9,45487,1,standard,,
9,45488,1,standard,,
9,45489,1,standard,,
9,45490,1,standard,,
9,45491,1,standard,,
9,45492,1,standard,,
9,45493,1,standard,,
9,45494,1,standard,,
9,45495,1,standard,,
9,45496,1,standard,,
11,45497,0,standard,,
9,45498,1,standard,,
9,45499,1,standard,,
9,45500,1,standard,,
9,45501,1,standard,,
9,45502,1,standard,,
9,45503,1,standard,,
9,45504,1,standard,,
9,45505,1,standard,,
9,45506,1,standard,,
9,45507,1,standard,,
9,45508,1,standard,,
9,45509,1,standard,,
9,45510,1,standard,,
9,45511,1,standard,,
9,45512,1,standard,,
9,45513,1,standard,,
9,45514,1,standard,,
9,45515,1,standard,,
9,45516,1,standard,,
9,45517,1,standard,,
9,45518,1,standard,,
9,45519,1,standard,,
9,45520,1,standard,,
9,45521,1,standard,,
9,45522,1,standard,,
9,45523,1,standard,,
9,45524,1,standard,,
9,45525,1,standard,,
9,45526,1,standard,,
9,45527,1,standard,,
9,45528,1,standard,,
9,45529,1,standard,,
9,45530,1,standard,,
9,45531,1,standard,,
9,45532,1,standard,,
9,45533,1,standard,,
9,45534,1,standard,,
9,45535,1,standard,,
9,45536,1,standard,,
9,45537,1,standard,,
23,45538,0,standard,,
9,45539,1,standard,,
9,45540,1,standard,,
9,45541,1,standard,,
9,45542,1,standard,,
11,45543,0,standard,,
7,45544,0,standard,,
9,45545,1,standard,,
9,45546,1,standard,,
9,45547,1,standard,,
9,45548,1,standard,,
9,45549,1,standard,,
9,45550,1,standard,,
9,45551,1,standard,,
9,45552,1,standard,,
24,45553,0,standard,,
9,45554,1,standard,,
9,45555,1,standard,,
9,45556,1,standard,,
9,45557,1,standard,,
9,45558,1,standard,,
9,45559,1,standard,,
9,45560,1,standard,,
9,45561,1,standard,,
9,45562,1,standard,,
9,45563,1,standard,,
9,45564,1,standard,,
9,45565,1,standard,,
9,45566,1,standard,,
9,45567,1,standard,,
9,45568,1,standard,,
8,45569,0,standard,,
9,45570,1,standard,,
9,45571,1,standard,,
9,45572,1,standard,,
9,45573,1,standard,,
9,45574,1,standard,,
9,45575,1,standard,,
9,45576,1,standard,,
9,45577,1,standard,,
9,45578,1,standard,,
9,45579,1,standard,,
9,45580,1,standard,,
9,45581,1,standard,,
9,45582,1,standard,,
9,45583,1,standard,,
9,45584,1,standard,,
9,45585,1,standard,,
9,45586,1,standard,,
9,45587,1,standard,,
9,45588,1,standard,,
9,45589,1,standard,,
9,45590,1,standard,,
9,45591,1,standard,,
9,45592,1,standard,,
9,45593,1,standard,,
9,45594,1,standard,,
9,45595,1,standard,,
9,45596,1,standard,,
9,45597,1,standard,,
9,45598,1,standard,,
9,45599,1,standard,,
9,45600,1,standard,,
9,45601,1,standard,,
9,45602,1,standard,,
9,45603,1,standard,,
9,45604,1,standard,,
9,45605,1,standard,,
9,45606,1,standard,,
9,45607,1,standard,,
9,45608,1,standard,,
9,45609,1,standard,,
9,45610,1,standard,,
9,45611,1,standard,,
9,45612,1,standard,,
9,45613,1,standard,,
8,45614,0,standard,,
11,45615,0,standard,,
9,45616,1,standard,,
8,45617,0,standard,,
9,45618,1,standard,,
9,45619,1,standard,,
9,45620,1,standard,,
9,45621,1,standard,,
9,45622,1,standard,,
9,45623,1,standard,,
9,45624,1,standard,,
9,45625,1,standard,,
9,45626,1,standard,,
9,45627,1,standard,,
9,45628,1,standard,,
9,45629,1,standard,,
9,45630,1,standard,,
9,45631,1,standard,,
9,45632,1,standard,,
9,45633,1,standard,,
9,45634,1,standard,,
9,45635,1,standard,,
9,45636,1,standard,,
9,45637,1,standard,,
9,45638,1,standard,,
9,45639,1,standard,,
9,45640,1,standard,,
9,45641,1,standard,,
9,45642,1,standard,,
9,45643,1,standard,,
9,45644,1,standard,,
9,45645,1,standard,,
9,45646,1,standard,,
9,45647,1,standard,,
9,45648,1,standard,,
5,45649,0,standard,5,0.7426157666930004
9,45650,1,standard,,
9,45651,1,standard,,
9,45652,1,standard,,
9,45653,1,standard,,
9,45654,1,standard,,
9,45655,1,standard,,
9,45656,1,standard,,
9,45657,1,standard,,
9,45658,1,standard,,
9,45659,1,standard,,
9,45660,1,standard,,
9,45661,1,standard,,
9,45662,1,standard,,
9,45663,1,standard,,
9,45664,1,standard,,
9,45665,1,standard,,
9,45666,1,standard,,
9,45667,1,standard,,
9,45668,1,standard,,
9,45669,1,standard,,
9,45670,1,standard,,
9,45671,1,standard,,
9,45672,1,standard,,
9,45673,1,standard,,
9,45674,1,standard,,
9,45675,1,standard,,
9,45676,1,standard,,
9,45677,1,standard,,
9,45678,1,standard,,
9,45679,1,standard,,
9,45680,1,standard,,
9,45681,1,standard,,
9,45682,1,standard,,
9,45683,1,standard,,
9,45684,1,standard,,
9,45685,1,standard,,
9,45686,1,standard,,
9,45687,1,standard,,
9,45688,1,standard,,
11,45689,1,standard,,
9,45690,1,standard,,
9,45691,1,standard,,
9,45692,1,standard,,
9,45693,1,standard,,
9,45694,1,standard,,
9,45695,1,standard,,
9,45696,1,standard,,
9,45697,1,standard,,
9,45698,1,standard,,
9,45699,1,standard,,
9,45700,1,standard,,
9,45701,1,standard,,
9,45702,1,standard,,
9,45703,1,standard,,
9,45704,1,standard,,
9,45705,1,standard,,
9,45706,1,standard,,
9,45707,1,standard,,
9,45708,1,standard,,
9,45709,1,standard,,
9,45710,1,standard,,
9,45711,1,standard,,
9,45712,1,standard,,
9,45713,1,standard,,
5,45714,0,standard,5,0.7437514909493272
9,45715,1,standard,,
12,45716,1,standard,,
9,45717,1,standard,,
9,45718,1,standard,,
9,45719,1,standard,,
9,45720,1,standard,,
9,45721,1,standard,,
9,45722,1,standard,,
9,45723,1,standard,,
9,45724,1,standard,,
9,45725,1,standard,,
5,45726,0,standard,5,0.7186243267037853
9,45727,1,standard,,
9,45728,1,standard,,
9,45729,1,standard,,
9,45730,1,standard,,
9,45731,1,standard,,
11,45732,0,standard,,
9,45733,1,standard,,
5,45734,0,standard,,
9,45735,1,standard,,
9,45736,1,standard,,
9,45737,1,standard,,
9,45738,1,standard,,
9,45739,1,standard,,
9,45740,1,standard,,
9,45741,1,standard,,
9,45742,1,standard,,
9,45743,1,standard,,
9,45744,1,standard,,
9,45745,1,standard,,
9,45746,1,standard,,
9,45747,1,standard,,
9,45748,1,standard,,
9,45749,1,standard,,
9,45750,1,standard,,
9,45751,1,standard,,
9,45752,1,standard,,
9,45753,1,standard,,
9,45754,1,standard,,
9,45755,1,standard,,
9,45756,1,standard,,
8,45757,0,standard,,
9,45758,1,standard,,
9,45759,1,standard,,
9,45760,1,standard,,
9,45761,1,standard,,
9,45762,1,standard,,
9,45763,1,standard,,
9,45764,1,standard,,
9,45765,1,standard,,
9,45766,1,standard,,
9,45767,1,standard,,
9,45768,1,standard,,
9,45769,1,standard,,
9,45770,1,standard,,
9,45771,1,standard,,
9,45772,1,standard,,
9,45773,1,standard,,
9,45774,1,standard,,
9,45775,1,standard,,
9,45776,1,standard,,
9,45777,1,standard,,
9,45778,1,standard,,
9,45779,1,standard,,
9,45780,1,standard,,
9,45781,1,standard,,
9,45782,1,standard,,
9,45783,1,standard,,
9,45784,1,standard,,
9,45785,1,standard,,
9,45786,1,standard,,
9,45787,1,standard,,
9,45788,1,standard,,
9,45789,1,standard,,
9,45790,1,standard,,
9,45791,1,standard,,
9,45792,1,standard,,
8,45793,0,standard,,
9,45794,1,standard,,
9,45795,1,standard,,
9,45796,1,standard,,
9,45797,1,standard,,
9,45798,1,standard,,
9,45799,1,standard,,
9,45800,1,standard,,
10,45801,0,standard,,
9,45802,1,standard,,
9,45803,1,standard,,
9,45804,1,standard,,
9,45805,1,standard,,
9,45806,1,standard,,
9,45807,1,standard,,
9,45808,1,standard,,
9,45809,1,standard,,
9,45810,1,standard,,
9,45811,1,standard,,
9,45812,1,standard,,
9,45813,1,standard,,
9,45814,1,standard,,
9,45815,1,standard,,
9,45816,1,standard,,
9,45817,1,standard,,
9,45818,1,standard,,
9,45819,1,standard,,
9,45820,1,standard,,
9,45821,1,standard,,
9,45822,1,standard,,
9,45823,1,standard,,
